Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Papua New Guinea,PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.160123,42.46520179,42.28895609,45.26376709,44.1440002,47.02329471,49.60217739,50.4989634,44.47550509,43.28101086,43.43065668,41.50211836,41.6473438,41.83616727,44.03107607,42.60873609,38.95790072,42.0273807,41.45896035
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.77086214,50.29268765,51.94959749,53.29838996,54.16544227,56.84110958,58.28054068,58.7964554,57.94828477,55.98337421,55.88572556,55.7400722,54.92941997,55.82992811,56.20429413,55.32979572,54.29432809,55.33490071,56.74106467,55.70525996,55.29961913,55.06259513,56.07085409,56.42663138,56.82473403,57.09606252,56.45218255,57.22172953,58.20112823,59.9437055
Pre-demographic dividend,PRE,,,,,,,,,,,,,,,,,,,,,,43.32238082,44.15325187,41.60346949,41.15024283,38.32841545,43.7852456,43.58471235,42.32362915,42.251455,31.90486002,39.38408441,37.97580882,39.89813479,42.06524285,38.54378459,36.5463876,36.15661106,40.7257352,35.71058672,35.34430291,37.52019098,36.57726631,37.92354032,40.01377078,39.38800603,41.5102667,41.30125957,40.76747002,45.6831576,44.66821319,42.90782153,44.14120392,46.10484358,47.5378922,51.75113169,52.12109284,49.58462278,47.46203274,46.58205255,46.81977448,42.93365862,40.4593207,43.33842555,44.94002376
Puerto Rico (US),PRI,59.60754182,,,60.39595475,61.69227777,62.7346868,63.85428166,63.09055397,62.56691275,62.56865514,63.33247264,60.73705462,61.46249743,62.65994516,61.01525088,64.14012661,62.33079856,61.76230211,60.35557546,58.61333333,56.90040939,55.49364804,56.70416721,57.97784286,57.06375962,57.1614455,57.10994898,57.58850902,57.20387481,56.96809795,57.00152324,57.77551984,56.79600282,51.45621949,56.2719715,56.64879708,57.06577746,57.95375806,55.30410602,55.28275791,52.32926754,50.04262488,49.81270114,50.24229093,49.52559073,52.00487666,52.29558816,53.25969763,52.38153211,49.51227154,48.56227759,48.86613779,48.9893152,49.51439727,48.99019774,47.8759474,48.34741754,48.44102442,49.08947375,47.78352536,49.57990282,49.1100909,50.88160346,52.12460401,51.53713203
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.50576799,57.80811476,58.44852623,58.55016921,58.95295536,60.02221946,60.58379713,61.23805922,62.13227759,62.56526013,62.97273366,62.89455252,63.50158554,64.77132591,66.7872578,65.99001077,66.27271086,66.39181494,66.87401728,66.30772467,65.43575414,65.41151093,65.2644212,65.11898581,65.58607854,65.56695787,65.06870626,66.19337236,66.69927004,66.40563746
Paraguay,PRY,,,38.92109664,38.02697842,38.75093291,39.4922887,39.58929849,40.42020394,40.95302343,40.79694121,40.73852458,39.79854543,39.64540398,37.38797962,38.45860835,38.40682843,39.57602455,39.0862328,39.33596245,39.34227458,39.89283783,41.11987063,42.05185607,43.20862148,42.68311043,43.20602997,44.61700448,43.95218746,41.99695937,41.41821108,42.06340038,41.35010534,44.01920598,44.08732885,42.0722508,41.54872929,42.56969936,44.59497461,44.67450516,44.46925832,44.90751312,43.61986077,41.3656708,40.7916144,41.01076902,41.79862595,43.63512106,43.77327222,43.33348312,46.44383154,45.34902177,44.86447511,48.1424561,46.98151442,47.11544671,48.64230097,47.62968838,47.9606996,48.87927447,49.55860957,48.15463005,46.99224629,47.7418135,48.13946638,48.74513018
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51879858,52.22066529,51.51044111,54.80078728,54.44220463,53.30586252,58.29933234,59.99200739,66.36481242,62.77721774,57.41999957,57.31704938,58.2558944,60.51550114,57.46607573,57.83420112,57.69870371,60.21759148,59.97755644,60.76874699,61.42733583,61.68303226,60.9565477,58.99615575,59.97751373,61.10952228,60.55164599,60.07510078,58.33085492,,
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.38490859,53.28075463,54.27100168,55.6977501,55.48260044,55.02907645,58.32241945,58.62592272,59.18199467,58.79354797,59.93728504,59.22363678,59.08923404,58.64073704,58.64168217,57.5812877,58.31647566,57.31704625,56.88477715,56.56943322,56.89834961,56.55202379,55.98282799,56.78407253,57.36884815,
Post-demographic dividend,PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.25728694,67.02208463,67.42773872,67.65327337,68.77434397,69.39486093,69.24886998,68.96302857,69.0436919,68.79072974,68.70946698,69.14448117,71.15297058,70.6417911,70.34759638,70.75780696,70.75231887,70.82992722,71.71364866,72.12199664,71.75336169,71.58756996,72.16980442,72.86165295,72.15373505,72.0447362,72.60984039,73.78313575
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.39663975,76.56428166,76.33474485,76.54671712,76.31016052,76.92876321,77.65562807,77.13213114,76.71179291,76.16409005,75.8292424,75.85341653,76.13547659,76.00938164,76.19534263,75.90395088,,,,
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.55712538,28.48277422,30.32241725,32.85081086,46.06824649,50.77810318,47.30034098,43.09241676,46.45452824,52.74386805,44.76882093,38.54143627,45.28061745,45.9118189
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.17531181,32.6421344,35.93013999,32.70196848,29.70996098,40.27014953,39.84035407,40.01827444,43.59092837,46.59981425,49.1808772,45.23636314,45.65227242,45.25754803,45.16108862,47.92860258,48.25351424,49.34648622,46.62740997,48.3819584,45.9961976,42.33451685,49.4343904,50.55308929,50.91625866,52.60601172,55.11537846,56.9119042,57.05033333,58.61863703,60.11268015,59.71053225,60.66103854,60.73330034,62.46818396
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.59336824,32.61207699,36.70933143,48.72571226,42.84644965,44.83260843,52.22880346,49.41665487,50.59521523,51.82491939,49.88976793,49.71770944,51.46595396,53.84374139,53.81745508,50.65827059,48.80604449,49.72147556,50.67304761,50.69568778,53.7665267,53.12021224,53.79758317,54.50964682,56.12160455,55.68483069,56.14249097,57.01232515,56.03276847,53.42880552,54.17294421,56.3729429,54.20549126,55.13000907,56.73546281,57.52561194
Rwanda,RWA,,,,,,18.35480354,18.36270635,24.40211119,25.22184405,24.82301686,29.78626795,30.13944994,31.01321343,30.24589714,31.65969674,31.81732104,31.88944304,32.33281822,35.45959839,32.22418641,32.60487131,38.47031767,38.48195403,37.71346654,35.92429335,35.47835461,39.38974381,44.45946303,43.64238523,42.27093858,42.82983431,46.9272434,48.05894676,47.93027885,29.07116934,40.02836381,34.72489347,35.42898161,35.77981918,41.85695178,44.33254221,43.42952804,44.39720198,43.68239374,42.45701348,42.53826218,45.20490754,48.19584679,49.30986419,49.51034728,49.8792968,47.89764229,48.84907328,49.80084159,49.2213441,49.74302027,49.28824192,47.87648113,49.68948216,49.09856496,46.57850961,47.64733627,46.46855966,45.71433675,47.55014694
South Asia,SAS,39.52605607,39.03865139,40.42852931,38.62612006,37.14847634,37.60128525,36.64099837,35.1628725,35.54925927,34.7345134,35.53050195,36.68103209,35.73070047,33.18071033,33.38001155,33.87388022,35.74357733,34.77204544,34.72405458,35.30491808,34.8950204,35.14634453,36.04151685,35.54336831,36.10189064,37.05288451,37.82612107,38.25576996,37.77140348,38.29747807,38.10688635,38.71061078,38.83309781,39.6172805,38.6678271,38.90466221,39.37999373,40.52873002,41.47780636,43.03579455,43.77640681,44.76398648,45.74702407,45.77478718,45.24756453,45.47726835,45.08832495,44.95587902,46.77570514,46.88084329,45.86076814,46.2479945,47.07040316,47.52202015,48.55344747,48.5557338,48.34586632,48.23541758,48.90221091,50.37380788,48.7092724,48.4994797,50.08423066,49.97189231,50.26559099
Saudi Arabia,SAU,,,,,,,,,,,36.32118357,30.22303564,28.80467346,27.23630063,15.81728861,27.03762232,28.41418076,31.47395429,37.93330915,33.69598178,27.36466922,28.11297358,38.38015434,48.07075252,50.72279497,54.43268725,57.02937706,53.94274782,53.49405027,50.18666069,44.22155383,44.95472317,41.662349,44.79270631,45.17985896,44.27461719,41.68878357,43.01389787,48.86338861,45.93223721,40.29107293,43.05070411,42.92103479,40.56487318,38.51659773,34.25551951,33.7619581,33.80676624,30.5115127,41.72319353,38.60886985,34.0894613,35.23269278,38.14844813,40.75842598,51.64519225,53.55091578,51.43365514,46.02234001,49.06409131,54.58749636,45.80183496,40.20665305,44.75498568,47.15929819
Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,44.77633478,47.13343054,49.56007628,46.86169755,45.19212857,49.01323043,42.44802981,44.27345814,42.4667488,43.87187174,45.47671766,44.35896339,52.09690138,48.95237546,39.89354574,37.16689181,36.825381,36.86497432,35.70901179,25.34023809,20.00775356,20.84118297,19.61368706,17.99507222,19.85547272,10.87615343,15.49853575,26.45981449,30.83331841,38.00510926,46.05444652,45.8278881,46.05692294,48.76814065,50.14602025,51.36857713,51.29476492,37.63562782,36.24335233,9.685485514,6.448067674,41.38790526,54.88223957
Senegal,SEN,,,,,,,,,,,,,,,,,,,,,52.65809783,51.66304412,49.75199971,52.36762955,51.10188148,49.32673262,48.47431217,47.55897143,49.68985301,50.54350577,51.22120277,50.6331261,50.2429824,49.71856252,50.89636211,48.84797688,49.00089412,49.8528069,50.05072651,50.30592043,50.56019057,49.2404719,50.46377114,50.78937534,50.66900122,49.68621235,51.91525173,53.22096441,53.55247253,52.37095269,52.42706212,53.76369447,53.73597732,52.6932478,53.60853292,51.43687343,51.96810428,52.17082865,52.17278851,50.95479294,50.52479493,50.52390326,49.79644403,49.58673358,49.10072733
Singapore,SGP,74.51562065,74.55034819,73.87024078,73.43894624,70.50270349,69.20498726,68.8624717,68.96224175,68.09183393,67.30167477,65.02474784,64.10770718,62.15506546,62.63707722,63.12015836,63.08317612,62.40785422,62.54861434,63.16271663,61.50313133,59.89965056,60.5060622,61.81918237,60.69315256,60.03225466,63.14080288,62.61728866,62.85623333,61.54086573,62.33491278,64.18261285,62.81721558,62.46169934,62.00753448,61.83283965,61.61832444,62.07853749,62.62999077,62.72226013,63.06928087,60.66451974,63.59363423,63.97695568,64.34872521,63.07257513,64.07318438,64.87685405,66.0401485,68.34796176,68.00606952,67.84351708,69.02312363,69.20862705,70.76230616,70.34532579,69.95093331,70.74606952,70.38861781,69.35851457,70.80207832,72.10269953,70.16982776,71.60140679,72.69073027,73.02905886
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.29186603,37.99137857,45.2173913,46.64040877,47.70318021,48.06982544,48.84262113,48.45367941,46.1049265,47.70633783,50.17944813,48.11224024,51.09209115,49.65798402,49.32199296,48.15405811,49.17183013,48.63596735,46.70352137,47.32396571,,
Sierra Leone,SLE,,,,,33.5721282,36.22906116,35.90604027,40.26128266,41.7632229,37.4220069,36.40793461,39.27125854,40.89419834,38.08682134,37.5420839,38.6234297,41.72809445,41.89135859,40.00811197,41.00800289,41.41064474,43.58458443,44.15705827,45.15217739,44.45869207,39.03099656,42.04378803,33.97075472,39.54709341,39.73631711,31.79984957,24.10960093,19.92208274,22.1986656,19.19458877,17.1305526,13.73681467,13.37333386,12.96228481,12.43524903,12.49022786,42.08119469,40.28559788,38.49817006,37.13645594,36.93365415,44.59145296,44.79108341,46.04559846,47.38784897,46.23734858,46.94702829,43.98086763,41.54476977,41.75914591,45.76947819,44.79988591,44.76277849,43.92226646,44.06552521,43.35766778,43.42189357,42.10583024,42.18917427,44.81546931
El Salvador,SLV,,,,,,35.48284191,36.47043635,36.84490883,37.97337605,38.73070326,35.29640222,35.99635787,36.3593201,35.89494703,37.57773669,38.15043425,36.66912757,34.08982628,37.93910088,37.44384628,40.09670058,43.13161625,45.24699141,46.47093765,48.49525494,49.7312787,49.87831628,53.66100362,53.64524044,55.17463653,54.65997964,54.67970443,54.93282046,53.50059396,53.66987639,54.30695167,55.27808782,56.2270061,56.91098165,57.88378562,58.57394017,58.42642433,59.10729484,59.2257184,60.49520143,60.5376922,60.28216444,59.41898982,58.71993435,60.98273909,59.50275153,57.83882491,58.34397496,59.54642271,59.41911535,60.01303852,60.33248138,60.11608063,60.11137223,59.96568598,61.46223355,60.18474586,60.45505947,60.76190836,61.03668716
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.27692114,59.44848671,59.91070159,56.33581629,58.08912903,57.9141659,56.50541159,55.08197681,,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.90898989,45.5647129,46.88241058,46.23582677,45.31070504,41.99465401,41.88556241,43.96961078,47.52797868,45.39291371,48.06726326,47.83253803,49.62796067,49.85083061,53.73720706,52.64117364,51.93235993,51.86495521,50.69777595,52.07401522,52.03450547,51.20682842,51.8773714,52.45010121,53.16655411,54.44990687,54.25846226,54.27445003,57.57911127,58.53833629
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,,,,,,,,,,,,,,,43.38075664,44.16181294,43.07829094,41.85454835,38.16407906,42.10927827,43.61799512,42.56140677,42.44546975,43.6915987,44.94142087,47.27678248,47.98533759,49.06711466,47.03601896,44.41000715,44.78604156,47.06813173,48.85883235,49.05459207,48.59266447,46.34827951,48.61127651,49.50497965,48.64576728,49.40555265,48.61757034,47.04309145,51.22455019,51.27783584,50.46614489,50.84559392,51.31502554,51.77632291,54.25399803,54.6942531,53.52619315,52.13690423,51.17823711,50.0313275,48.31440758,46.6290678,48.04394021,49.49721131
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.61771622,35.50213065,33.56250686,34.09741994,42.6735756,68.13936299,45.70408402,56.55045126,,,,,,,,,
Sub-Saharan Africa,SSF,,,,,,,,,,,,,,,,,,,,,,43.1118917,43.8916781,42.77272816,41.68725544,38.02068312,41.82382845,43.31187842,42.33009818,42.23120823,43.464306,44.42195482,46.66094343,47.49148064,48.76938462,46.79747564,44.21932837,44.50407441,46.85336718,48.59005413,48.81764472,48.38138935,46.2509966,48.50492693,49.37705129,48.51331728,49.24756707,48.46421211,46.86045352,50.90313023,51.08773895,50.29443832,50.53869085,51.01663518,51.43424648,53.69824089,53.83554664,52.71384818,51.41465162,50.46903864,49.22688301,47.6593316,46.03980078,47.1609827,48.24961954
Small states,SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.78741162,54.44883361,56.40365868,58.86993936,60.00713176,58.91064577,60.24206064,60.6198127,59.20862793,58.52628804,57.48069132,56.26779498,57.21984685,55.7109207,60.53987171,59.9132928,58.47098836,59.25808317,60.24530965,61.11165859,63.2516062,64.16664903,63.82240976,63.43182574,64.05649347,64.62295036,62.98524196,61.03341969,63.37917078,62.19458639
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.43637751,63.62173106,58.87770251,63.35082336,64.67040123,63.98597539,64.90706206,64.67374134,67.8444117,69.22546608,70.56483478,72.49547809,70.997903,71.6060142,74.8355258,75.87042719,76.62150719
Suriname,SUR,39.23733066,40.71494893,41.54111063,40.80984518,41.5922619,40.70710347,36.40661939,35.81785229,36.64802155,36.45291739,40.30556566,38.72093023,41.38483731,39.40197378,33.19507137,40.50483351,43.00692384,42.22915043,44.507138,44.37060703,48.36477987,49.88751406,54.42622951,56.93265422,56.07638889,59.56471936,62.90684624,66.02040816,63.86735573,65.24143015,50.84963955,54.18433385,52.64458725,49.58156126,36.54481365,33.16376769,36.54733575,42.77044221,46.71332763,46.55764159,46.01003896,42.47504713,43.78228725,43.01968306,41.42935974,41.35537865,45.40660561,44.74630939,44.1534337,47.70633578,48.24480947,46.99695544,47.65729585,50.78028385,52.26089973,54.4967592,57.0833585,48.18596379,50.83084325,55.37676591,51.88770616,50.38028267,48.06634654,48.29560262,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.05163,57.15453264,59.05377938,58.09302019,58.56536084,57.22518784,57.50975039,58.19077776,56.39423881,54.87784476,54.80977206,53.61890331,54.02599348,54.83786145,59.27728892,59.18358801,58.32823174,59.03499757,60.47075941,57.80834954,58.0921328,59.42952239,59.70792382,59.03239505,58.65539902,59.48545505,60.12525514,60.74980539,60.08680436,59.95337425
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.72210067,52.57994149,52.79434583,52.12589773,52.30735312,53.79871364,54.30084894,54.24855291,54.90317065,54.98132245,55.53857546,55.62056071,54.96778207,56.02144229,58.14074543,58.64202154,58.16760128,57.68846064,56.976765,56.39775337,56.27893527,56.61682764,56.58518129,56.50361447,56.517494,57.17745588,57.83428817,58.0693503,57.74956135,58.2246854
Sweden,SWE,,,,,,,,,,,,,,,,,,,,,57.42388995,58.09932253,58.21445505,57.85718048,56.41138451,55.81465473,56.22018137,56.16177587,56.42551182,56.76284436,57.74756711,58.22986592,60.13007038,60.2734429,59.56273779,58.62948879,60.04603048,60.23035267,60.21508722,60.84379529,61.11138788,61.37993508,61.50748183,62.09519946,62.42825988,62.76841464,62.57569332,62.19779835,63.08089681,64.68818655,62.94381212,63.39804607,64.30176624,65.42433444,65.91594232,65.19166443,65.24453453,64.99767506,64.99231892,65.11677991,65.6685809,64.56334965,63.71243933,65.22819903,65.89633227
Eswatini,SWZ,,,,,,30.87649402,29.69034608,33.33333333,40,32.80212483,34.83146067,34.52868852,29.69858156,30.77922078,31.06904232,25.79737336,26.58227848,26.47503782,24.98311951,26.80887864,40.48901945,40.00798563,40.34606819,44.4480362,41.79575051,43.76323988,41.40114976,39.89741865,36.66179368,34.85064368,39.64365236,39.84468191,42.02237117,41.32754242,37.88230606,36.08174421,35.91767017,35.15992409,34.95782784,35.09826157,45.55753658,45.12386059,44.44708962,45.93397568,47.51216673,46.57029554,46.9321407,47.05450449,48.48948754,48.56314846,49.55257663,50.15466944,48.38823578,48.72995025,49.17663756,49.19578811,50.88070869,50.85034231,51.89533188,51.31072262,53.15564713,52.94101875,50.90205883,51.67451062,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.75125328,78.05859353,78.83670126,86.78629098,87.02578009,87.45053949,88.06822022,88.25262799,87.07542064,88.3657931,89.34340634,,,
Seychelles,SYC,,,,,,,,,,,,,,,,,67.24626978,69.44444444,69.72091459,69.35103611,64.10814757,53.16989734,54.55237469,53.45495027,54.6320068,56.66815672,54.16152275,57.31450324,52.12101055,53.98912156,49.24115649,48.30607224,46.93449326,43.69444705,52.75067473,51.96107897,50.89135699,51.29765105,50.44622268,49.47976193,38.85269161,40.45046289,36.69314008,35.42667882,57.09265263,57.12555555,59.88145894,61.66310229,61.03120081,62.30949457,61.56304549,59.6977627,60.69626284,64.32042101,64.83651345,67.24631841,68.48212565,69.27413578,69.94768244,70.94296797,69.30762245,71.79289005,68.53961106,67.32329206,65.7655757
Syrian Arab Republic,SYR,,,,,,,,,,,54.73529412,54.89829028,52.28651929,59.73025048,54.20637425,57.8530854,55.34883721,57.04660719,53.73737997,55.33432545,56.47357129,55.07852289,56.69302785,56.20198933,57.73141143,57.13187143,53.90711777,55.16083062,49.4858826,52.55873849,47.56454787,47.5539536,50.93426257,52.89096204,54.22316889,53.69219318,46.73673423,45.65197856,44.15290647,45.68986146,41.94697681,44.57807328,45.85108591,47.083357,47.54323774,48.51968684,43.56019796,46.48338956,47.01931325,49.90770439,50.13450263,45.61988121,51.51888925,51.70146061,53.64464635,51.37820176,49.59634755,42.15752756,42.4941672,43.34290835,45.02690699,41.20260681,44.93905349,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.52973188,80.25627131,78.74559015,75.7807619,74.19347,73.1614746,71.50674305,74.84272583,77.43866816,80.89383028,83.4178815,82.75182151,82.23873393,81.63881958,78.9768326,76.66956808,77.77785311,76.95089327,75.7781347,78.28161926,75.46905607,74.04895755,72.4364575,73.59196853,72.63566975
Chad,TCD,48.1369837,48.64914192,49.2915339,48.3152659,48.67741079,47.94998455,46.00237457,42.15935966,42.16611523,42.76551107,43.82703808,43.98160312,44.94407053,44.68826498,43.54981562,44.61092642,45.96035066,51.76760644,51.64192628,49.32800741,46.65606677,49.15182459,48.78498862,47.236048,48.79434987,47.57453139,50.8645541,50.22315398,47.61286805,49.24215198,50.48469258,48.88142111,49.74484282,51.65484184,49.42005416,49.42300755,46.27143434,43.98419387,43.68317991,45.49412405,44.57949473,42.99815227,43.93205508,40.39867431,28.68792715,29.18107064,27.0031287,27.86610861,27.06983211,30.04924703,26.48400619,29.3196565,27.52820886,27.27509236,29.1571665,30.50255622,33.35390464,32.43991165,30.79137794,31.07926928,32.10912598,30.72130023,28.34785204,31.21447425,31.58231624
East Asia & Pacific (IDA & IBRD countries),TEA,60.77297152,59.82971939,54.03650567,49.5769572,49.45386075,50.7251593,46.71538887,48.53377896,48.9420464,48.52430619,44.66431882,44.05813402,44.38853521,42.09488161,39.70786387,37.83713342,35.96458307,37.70801487,35.47394602,33.99822244,32.44517985,32.05776506,32.16991715,33.5419501,35.09749874,39.82596219,39.04146255,37.9601383,37.96294269,39.19987543,38.65642667,39.90339085,41.030608,40.86862456,40.29546936,39.43936098,39.1051474,39.56217714,40.08361739,41.28806424,41.58101883,43.26451972,44.12815147,43.80237384,43.11896575,43.12491066,43.35238544,44.09505896,43.76910811,45.20093221,45.09652934,45.0901647,46.18355829,47.56470607,48.84176981,51.18522465,52.53622443,52.73996672,53.28743484,54.33332301,54.64858283,53.88535272,53.82828962,55.18770572,55.61707921
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.87128352,37.6044714,40.35420534,48.53671653,47.03070258,44.9074884,49.1652751,48.6011277,49.67029282,49.69621242,50.47577103,51.19435046,52.48608098,53.21819489,53.0478018,51.61902888,50.82949348,51.07254584,51.80150812,51.67279944,53.87769268,52.71821547,52.16342387,53.22253021,54.23700751,53.94747155,54.20871656,54.60488331,54.63238884,53.82984852,54.79329911,55.64466253,54.10185417,54.55335435,56.25950796,57.6899616
Togo,TGO,,,,17.2839821,20.31253802,23.67815448,27.49529303,26.14034965,27.54591068,30.1724296,39.75576554,37.97313919,40.29680365,38.93805332,32.82325838,34.99610265,32.06162817,26.59952743,42.79661123,44.07894159,39.05201342,39.53488372,39.52539859,38.69127517,38.5595921,37.98540146,34.75530757,35.57671817,34.23562242,32.89179796,52.21588926,52.33766972,52.17240682,53.25167276,55.70762959,52.16614998,50.12787052,50.20540149,49.81798125,50.63342654,47.89637956,50.31209439,48.66976099,48.39437628,49.64080503,51.45904834,50.59166652,49.10367525,48.78259523,50.47563884,50.57908932,50.79901841,52.08115441,51.31821601,48.45819375,49.13864947,50.35118586,50.54652323,50.53119557,51.23721657,51.33959385,51.4192515,51.07843926,51.72739219,51.96652079
Thailand,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.11931326,54.37725835,53.64075518,53.85529784,54.37049791,53.62904555,54.72810495,54.8307435,55.09970906,54.41339037,52.64047015,52.80658737,52.30043401,51.45115065,51.22094342,50.44795321,51.60436735,49.55609866,50.42680995,51.15220571,51.7791962,53.14803802,54.94809903,55.93515763,56.57482789,57.05569107,58.27752145,58.00642489,56.2753751,56.15879091,58.45681468,59.15489903
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,25.12562814,26.81281619,26.4516129,29.06976744,31.73913043,29.08093278,26.03550296,28.5935085,27.18864029,28.69851485,21.22163324,27.22714008,32.48952142,42.34658149,39.86358364,31.48262159,31.16857789,33.13186976,32.26361994,39.33001476,40.63219826,40.86789785,42.87041954,43.93177839,47.03686647,45.09189666,42.43177004,43.51866958,44.06089908,41.11050115,39.1778382,37.15858464,38.87618861,36.74598082,37.0798561,35.25214303,33.37557865,34.11052642,34.70826662,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,37.03703704,35.71428571,36.66666667,37.28813559,79.4375,15.46906188,18.57798165,19.06441718,16.91096774,28.50675068,30.38942479,26.36250312,28.89527092,29.76286229,33.86162688,36.21580675,38.19019236,42.94048486,45.61144321,42.29037037,27.21519689,27.0005643,28.14353501,25.2463542,24.91867728,28.09789371,31.03495534,36.40013089,38.04001801,41.83830287,44.05203289,46.77636358,51.12525957,51.06784135,48.61774595,49.4361478,
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,,,,,,,,,,,,,,60.67890033,49.37817958,51.54137693,53.31181765,52.05007356,51.59665176,50.00610719,49.55366332,48.12416766,46.67856307,49.63695703,50.68422783,56.84199866,57.48084,60.73338344,60.74728113,57.00840698,57.29796193,58.06652035,57.89487381,58.60643425,58.3087883,57.66340808,58.15193115,57.11543491,56.88855455,55.14137283,55.21901849,54.89149909,55.32829435,54.972067,57.20086023,55.66351135,55.66627492,56.68023628,57.57887782,58.34267486,67.76164371,68.3256012,68.38619227,67.87143748,68.15916984,67.41951166,64.32632014,64.53071647,65.30316819,65.53348562
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11632018,59.47133012,58.34525317,59.38417227,60.17095006,63.16312183,63.07908638,62.94106398,62.43006423,67.4846046,68.92790449,66.97073651,69.12614223,61.46542656,63.48729896,63.72932254,66.23852779,69.04362505,68.53255802,55.23478807,48.31427467,30.44473624,36.32177853,61.00705726,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,,,,,,,,,38.8876675,38.17336264,39.81483164,39.76792285,39.54569783,35.74078732,32.34918118,36.87398651,36.07072188,37.85919678,40.43980561,38.57455609,38.36701546,41.7109909,41.98000017,44.12502668,45.84557474,47.25648251,50.85402685,46.86202428,47.97715738,47.82479934,37.64988121,44.75624146,43.85021048,40.92195374,42.13343036,44.15908672,44.15287071,44.69779641,46.17983306,43.52849023,42.72943282,46.02644288,46.66405459,47.26584216,46.93971021,46.08993946,45.71040711,46.35415842,45.87460466,49.14500293,48.11608576,47.5985168,48.63475056,48.75109183,50.66325649,54.36767416,54.41955781,52.89955594,51.20478899,51.88312045,54.42919885,50.1390102,47.24741094,48.89236275,48.51097543
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.40791498,47.21078902,47.6270414,49.37297919,49.70651881,48.75799643,49.87369293,50.81283371,50.21314632,48.92325619,49.67199528,51.3193097,53.54717979,51.59111601,52.81151108,54.66048827,53.59398087,51.75983028,51.83790942,54.22645282,54.06890498,53.36155933,52.05753304,50.58296241,50.23331331,47.47299775,51.33822107,50.65287035,51.80182912,50.16283705,
